개방서비스명,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
골프연습장업,폐업,2019,20191112,서울,"서울특별시 동대문구 왕산로 239 (청량리동,(지하3,5,6호))",진주스크린골프연습장
골프연습장업,폐업,2019,20190430,서울,서울특별시 동대문구 장한로 17 (장안동),장안골프연습장
골프연습장업,폐업,2018,20180913,서울,"서울특별시 강동구 구천면로 669 (상일동, 고덕주공아파트)",드림골프연습장
골프연습장업,폐업,2020,20200406,서울,"서울특별시 강동구 강동대로 199 (성내동, 다성빌딩)",J 스크린골프
골프연습장업,폐업,2018,20181227,서울,"서울특별시 동대문구 장한로26길 55 (장안동,(지하))",스카이골프
골프연습장업,폐업,2018,20181227,서울,"서울특별시 동대문구 답십리로 319 (장안동,천강빌라트 (지하1층))",풀스윙골프아카데미
골프연습장업,폐업,2018,20181227,서울,서울특별시 동대문구 장한로 79 (장안동),브이알 스크린골프장
골프연습장업,폐업,2017,20170925,서울,"서울특별시 동대문구 장한로 100  (장안동,2층)",낙원골프스크린
골프연습장업,폐업,2018,20181227,서울,"서울특별시 동대문구 난계로 250, 208호 (신설동)",마스터즈 스크린골프방
골프연습장업,폐업,2018,20180202,서울,"서울특별시 동대문구 왕산로 211-1 (청량리동,5층)",파온스크린골프
골프연습장업,폐업,2018,20181227,서울,"서울특별시 강동구 양재대로84길 33-17 (둔촌동, 둔촌올림픽스포츠센터)",(주)월드스포피아
골프연습장업,폐업,2018,20181227,서울,"서울특별시 동대문구 이문로 114 (이문동,3층)",우리스크린골프
골프연습장업,폐업,2018,20181218,서울,서울특별시 동대문구 전농로3길 20 (답십리동),크린골프연습장
골프연습장업,폐업,2017,20170622,서울,"서울특별시 동대문구 답십리로 251  (장안동,3층)",골프신스크린
골프연습장업,폐업,2018,20181227,서울,서울특별시 동대문구 무학로 88 (용두동),한독스포렉스
골프연습장업,폐업,2018,20181227,서울,"서울특별시 동대문구 한천로 207 (장안동,1,2층)",(주)씨엔씨골프스크린
골프연습장업,폐업,2016,20160720,서울,"서울특별시 노원구 동일로 1341 (상계동,장우빌딩 지층)",홀인원스크린골프
골프연습장업,폐업,2016,20160317,서울,"서울특별시 강동구 상암로 29, 지하층 101호 (암사동)",이글골프연습장
골프연습장업,폐업,2016,20160211,서울,"서울특별시 강동구 성안로 173 (천호동,지하1층)",신구골프실내연습장
골프연습장업,폐업,2017,20170613,서울,"서울특별시 강동구 양재대로 1553, 선진빌딩 (천호동)",에스앤에스골프
골프연습장업,폐업,2020,20200116,서울,"서울특별시 강동구 성내로 28, 강동빌딩 자하1층 (성내동)",양지 골프아카데미
골프연습장업,폐업,2018,20180105,서울,"서울특별시 강동구 구천면로 278 (천호동, 동아하이빌아파트)",동아스크린골프
골프연습장업,폐업,2017,20171130,충청,"충청북도 청주시 상당구 용암북로138번길 18-4, 2층 (용암동)",태평양골프아카데미
골프연습장업,폐업,2017,20170307,충청,"충청북도 청주시 서원구 수곡로114번길 8-8  (수곡동,지하)",명인골프클럽
골프연습장업,폐업,2019,20190104,충청,"충청북도 청주시 상당구 중고개로 184, 4층 (용암동)",불꽃스크린골프(스크린3타석)
골프연습장업,폐업,2016,20160428,충청,충청북도 청주시 서원구 구룡산로372번길 5  (수곡동),수곡골프연습장
골프연습장업,폐업,2018,20181224,충청,충청북도 청주시 서원구 1순환로1063번길 111-2 (분평동),이레골프연습장
골프연습장업,폐업,2018,20180607,충청,충청북도 청주시 서원구 1순환로 1136  (분평동),제일스크린골프(스크린)
골프연습장업,폐업,2017,20170124,충청,"충청북도 청주시 상당구 사직대로361번길 30, 2층 (북문로2가)",길스크린골프(스크린4타석)
골프연습장업,폐업,2019,20190103,충청,"충청북도 청주시 상당구 산성로116번길 30, 7층 (용담동, 위드타워)",광장스크린골프(스크린5타석)
골프연습장업,폐업,2019,20191210,충청,"충청북도 청주시 서원구 신화로 33, 403호 (성화동)",성화스크린골프(스크린)
골프연습장업,폐업,2019,20190704,충청,"충청북도 청주시 상당구 산성로98번길 21, 5층 (용담동)",LS골프아카데미
골프연습장업,폐업,2019,20190523,충청,충청북도 청주시 서원구 신성화로 46 (성화동),안필진힐링골프
골프연습장업,폐업,2019,20190625,충청,"충청북도 청주시 상당구 중고개로 180-7, 5층 (용암동)",그로스골프연습장
골프연습장업,폐업,2020,20200827,충청,"충청북도 청주시 상당구 중고개로 322, 7층 702호 (금천동)",VIP 골프아카데미
골프연습장업,폐업,2019,20191111,충청,"충청북도 청주시 상당구 산성로92번길 41, 6층 (금천동)",유림골프연습장
골프연습장업,폐업,2017,20170621,충청,"충청북도 청주시 청원구 오창읍 오창중앙로 123-5, 5층 (협동빌딩)",테크노 스크린 골프
골프연습장업,폐업,2020,20200601,충청,충청북도 청주시 서원구 남이면 청남로 1648 (2층),온그린스크린골프장
골프연습장업,폐업,2018,20180618,충청,"충청북도 청주시 상당구 중고개로 285, 5층 501호 (금천동)",위너스스크린골프
골프연습장업,폐업,2016,20160217,충청,충청북도 청주시 상당구 목련로 107-22 (운동동),서울골프연습장
골프연습장업,폐업,2020,20200416,충청,"충청북도 청주시 청원구 사뜸로 54, 4층 401호 (율량동)",욜로 골프 헬스
골프연습장업,폐업,2017,20170322,충청,"충청북도 청주시 청원구 율봉로 182-1, 지하1층 (율량동)",이명숙골프클리닉
골프연습장업,폐업,2018,20180313,충청,"충청북도 청주시 서원구 신화로32번길 2  (성화동,성화빌딩 5층)",골프클리닉
골프연습장업,폐업,2020,20200811,충청,충청북도 청주시 흥덕구 덕암로6번길 46 (봉명동),그늘집스크린골프
골프연습장업,폐업,2020,20200616,충청,"충청북도 청주시 흥덕구 대농로 43, 상가동 3층 (복대동, 신영지웰시티)",지웰시티라이프휘트니스
골프연습장업,폐업,2020,20200410,충청,"충청북도 증평군 증평읍 두름로 114, 2층",골프존파크 해피스크린골프
골프연습장업,폐업,2020,20200601,대전,"대전광역시 동구 산내로 1329, 3,4층 (낭월동)",대영스크린골프
골프연습장업,폐업,2020,20200602,경기,"경기도 파주시 경의로 1056, 309~314호 (야당동)",GDR아카데미 파주야당점
골프연습장업,폐업,2020,20200626,경상,경상북도 경산시 원효로34길 33 (사동),탑스크린골프
골프연습장업,폐업,2020,20200810,경기,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 912~913호 (창곡동)",카카오스크린 골프 & Pub
골프연습장업,폐업,2020,20200108,울산,"울산광역시 남구 남중로 43, 1~2층 (삼산동)",캘러웨이 스크린골프
골프연습장업,폐업,2016,20161230,대구,대구광역시 수성구 달구벌대로496길 64  (범어동),경원골프연습장
골프연습장업,폐업,2019,20190329,대구,대구광역시 수성구 동대구로 171 (황금동),황금 스크린 골프
골프연습장업,폐업,2016,20160414,대구,대구광역시 수성구 팔현길 212 (만촌동),인터불고 골프연습장
골프연습장업,폐업,2016,20160224,대구,대구광역시 수성구 수성로 243 (중동),대망골프연습장
골프연습장업,폐업,2017,20170718,대구,"대구광역시 수성구 달구벌대로454길 9, 상가(301)동 지하층 101호 (수성동1가, 수성태왕하이츠리버뷰)",대경골프클럽
골프연습장업,폐업,2017,20170718,대구,"대구광역시 수성구 달구벌대로652길 69-5 (욱수동,4층)",황환수신나는골프
골프연습장업,폐업,2017,20170718,대구,"대구광역시 수성구 동대구로 389 (범어동,동방빌딩 (지하))",킴스 골프 아카데미
골프연습장업,폐업,2019,20190329,대구,"대구광역시 수성구 화랑로 56, 7층 (만촌동)",SBS골프클럽
골프연습장업,폐업,2018,20180905,대구,대구광역시 수성구 범안로 54 (범물동),이현창 골프 라운지
골프연습장업,폐업,2018,20180905,대구,대구광역시 수성구 천을로 165 (매호동),마스터즈
골프연습장업,폐업,2018,20180905,대구,"대구광역시 수성구 수성로 74, 지하1층 (상동)",강혜정스크린골프
골프연습장업,폐업,2017,20170718,대구,대구광역시 수성구 용학로 138 (두산동),아일랜드
골프연습장업,폐업,2017,20170718,대구,대구광역시 수성구 상록로 72 (범어동),범어스크린골프
골프연습장업,폐업,2020,20200729,대구,대구광역시 동구 동호로 69 (동호동),동호스크린골프
골프연습장업,폐업,2016,20160121,대구,대구광역시 동구 동호로3길 12  (동호동),반야월광천온천 골프연습장
골프연습장업,폐업,2017,20171128,대구,대구광역시 동구 안심로22길 60 (율하동),홀인원스크린
골프연습장업,폐업,2017,20170906,대구,"대구광역시 동구 안심로22길 40-7 (율하동, 동흥타워)",휴먼골프
골프연습장업,폐업,2018,20180731,대구,대구광역시 동구 동촌로 201 (방촌동),팔공스크린골프연습장
골프연습장업,폐업,2020,20200514,대구,"대구광역시 동구 화랑로 526, 2층 (용계동)",동대구골프존
골프연습장업,폐업,2020,20201019,대구,"대구광역시 동구 안심로22길 40-7, 4층 401호 (율하동, 동흥타워)",율하GDR골프존파크
골프연습장업,폐업,2019,20190730,대구,"대구광역시 동구 금강로 100, 2층 (신서동)",멘토골프연습장
골프연습장업,폐업,2020,20201201,대구,"대구광역시 동구 율하동로26길 41, 1층 (신기동)",W스크린골프
골프연습장업,폐업,2016,20160201,대구,"대구광역시 동구 금강로 6, 4층 (동호동)",SF Golf L
골프연습장업,폐업,2018,20180123,대구,"대구광역시 동구 율하서로 50, 2층 (율하동)",석골프
골프연습장업,폐업,2019,20190830,대구,"대구광역시 동구 율하서로 82, 2,3층 (율하동)",동광골프
골프연습장업,폐업,2020,20200417,대구,"대구광역시 동구 동부로 29, 신천역 까사밀라 지하층 (신천동)",블루힐 스크린골프연습장
골프연습장업,폐업,2018,20180125,대구,"대구광역시 동구 동부로 29, 101동 302,303호 (신천동, 신천역까사밀라)",블루힐 골프 연습장
골프연습장업,폐업,2020,20200708,대구,"대구광역시 동구 메디밸리로 5-25, 5층 (대림동)",혁신스크린골프연습장
골프연습장업,폐업,2019,20191029,부산,부산광역시 중구 구덕로34번길 4 (남포동2가),광복스크린
골프연습장업,폐업,2019,20191213,부산,부산광역시 중구 광복로39번길 6 (창선동1가),제임스짐(JAMESGYM)
골프연습장업,폐업,2017,20170210,부산,"부산광역시 수영구 광일로29번길 68 (광안동,거원빌딩 2층)",골프존파크
골프연습장업,폐업,2020,20201110,부산,"부산광역시 수영구 광남로 33, 5층 (남천동)",YES SIR SCREEN GOLF ZONE
골프연습장업,폐업,2017,20171016,부산,"부산광역시 수영구 수영로 775, 지하1층 (수영동)",강남스크린골프연습장
골프연습장업,폐업,2018,20180101,부산,"부산광역시 수영구 광안해변로 321 (민락동, 지상1,2,4,5층)",075스크린골프연습장
골프연습장업,폐업,2020,20200319,부산,"부산광역시 수영구 남천바다로33번길 97, 3-4층 (광안동)",팍스골프클럽
골프연습장업,폐업,2017,20170426,부산,"부산광역시 수영구 황령대로509번길 7, 1-2층 (남천동)",동원골프연습장
골프연습장업,폐업,2018,20180904,부산,"부산광역시 수영구 수영로 710-1, 12층 (광안동)",디앤지스크린골프존
골프연습장업,폐업,2018,20180101,부산,"부산광역시 수영구 광안해변로 321 (민락동, 지상6층)",세븐버디075
골프연습장업,폐업,2017,20170426,부산,"부산광역시 수영구 남천동로9번길 41 (남천동, 인재빌딩)",알로하 골프연습장
골프연습장업,폐업,2020,20201216,부산,"부산광역시 수영구 수영로 775, 지하1층 (수영동)",현대스크린골프연습장
골프연습장업,폐업,2017,20170613,부산,"부산광역시 중구 비프광장로 20, 6층 (남포동6가)",아머짐
골프연습장업,폐업,2017,20170317,부산,부산광역시 중구 중앙대로 96 (중앙동4가),해양골프존
골프연습장업,폐업,2018,20181215,부산,"부산광역시 수영구 수영로 660, 지하1층 (광안동)",센텀골프연습장
골프연습장업,폐업,2018,20180430,부산,"부산광역시 수영구 황령대로489번길 22 (남천동,지하1층)",비치스크린골프연습장
